candidate_id,family,category,exact_rule,parameters,live_known_features,expected_mechanism_target,expected_trade_count_effect,expected_failure_mode,parameter_hash,behavior_hash,no_lookahead_verdict
C25_3545,liquidity_sweep_reclaim,B,Buy/sell clean wick sweep of swing high/low,"{""adx_thresh"": 20, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""wick_ratio_thresh"": 0.5, ""volume_trend_thresh"": 1.05, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,9c7764d9a0cb0387,a71ba6a7cf9cbffa,PASS
C25_3546,false_breakout_filter,A,Filter out entry if opposite wick ratio > 0.45,"{""adx_thresh"": 21, ""rsi_overbought"": 76, ""rsi_oversold"": 21, ""wick_ratio_thresh"": 0.51, ""volume_trend_thresh"": 1.1, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,b5b8a4006a2e7add,6763fc1648b05411,PASS
C25_3547,wick_rejection_filter,A,Filter out entry if upper wick is too long,"{""adx_thresh"": 22, ""rsi_overbought"": 77, ""rsi_oversold"": 22, ""wick_ratio_thresh"": 0.52, ""volume_trend_thresh"": 1.15, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,f7b782e8c9911b10,e91033942f0e7b3b,PASS
C25_3548,funding_extreme_skip,A,Skip entry if absolute funding exceeds threshold,"{""adx_thresh"": 23, ""rsi_overbought"": 78, ""rsi_oversold"": 23, ""wick_ratio_thresh"": 0.53, ""volume_trend_thresh"": 1.2, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,40de20419cc3de6d,ff61f1baa94123da,PASS
C25_3549,allowed_hours_filter,A,Restrict entry to Tokyo/London/NY liquid sessions,"{""adx_thresh"": 24, ""rsi_overbought"": 79, ""rsi_oversold"": 24, ""wick_ratio_thresh"": 0.54, ""volume_trend_thresh"": 1.25, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,bae0ccc12ef2a31d,a1854237c4f98eee,PASS
C25_3550,second_retest_entry,B,Buy pullback reclaim on second retest of support,"{""adx_thresh"": 25, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""wick_ratio_thresh"": 0.3, ""volume_trend_thresh"": 1.3, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,7a71dce9d1ba44b0,c4e25ee3b59c709e,PASS
C25_3551,retest_breakout_confirm,B,Enter on 15m retest confirmation after 1h breakout,"{""adx_thresh"": 26, ""rsi_overbought"": 81, ""rsi_oversold"": 26, ""wick_ratio_thresh"": 0.31, ""volume_trend_thresh"": 1.35, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,0c9c678d6d25c22b,e71c886e3b822360,PASS
C25_3552,pullback_reclaim_5m,B,Trigger 5m pullback reclaim after missed 1h breakout,"{""adx_thresh"": 27, ""rsi_overbought"": 82, ""rsi_oversold"": 27, ""wick_ratio_thresh"": 0.32, ""volume_trend_thresh"": 1.4, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,9722f563bf963ed0,4ef63a5c3bfb7e8f,PASS
C25_3553,structure_hl_15m,B,Enter on 15m higher-low structure reclaim,"{""adx_thresh"": 28, ""rsi_overbought"": 83, ""rsi_oversold"": 28, ""wick_ratio_thresh"": 0.33, ""volume_trend_thresh"": 1.45, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,3b5dad32a87ee299,30caae2ef9144a6a,PASS
C25_3554,vwap_reclaim_precision,B,Reclaim VWAP deviation with tight ATR stop,"{""adx_thresh"": 29, ""rsi_overbought"": 84, ""rsi_oversold"": 29, ""wick_ratio_thresh"": 0.34, ""volume_trend_thresh"": 1.5, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,f3a72263a569a2f5,5ede3ae0652ff171,PASS
C25_3555,liquidity_sweep_reclaim,B,Buy/sell clean wick sweep of swing high/low,"{""adx_thresh"": 30, ""rsi_overbought"": 70, ""rsi_oversold"": 15, ""wick_ratio_thresh"": 0.35, ""volume_trend_thresh"": 1.55, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,8d220bead8838ef0,9b9442e7b1db6200,PASS
C25_3556,false_breakout_filter,A,Filter out entry if opposite wick ratio > 0.45,"{""adx_thresh"": 31, ""rsi_overbought"": 71, ""rsi_oversold"": 16, ""wick_ratio_thresh"": 0.36, ""volume_trend_thresh"": 1.6, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,0fe21d175273f579,e6c1ba0c0ecfb7a3,PASS
C25_3557,wick_rejection_filter,A,Filter out entry if upper wick is too long,"{""adx_thresh"": 32, ""rsi_overbought"": 72, ""rsi_oversold"": 17, ""wick_ratio_thresh"": 0.37, ""volume_trend_thresh"": 1.65, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,4c2220e1220ea5aa,7aa3a4132b9bd8d4,PASS
C25_3558,funding_extreme_skip,A,Skip entry if absolute funding exceeds threshold,"{""adx_thresh"": 33, ""rsi_overbought"": 73, ""rsi_oversold"": 18, ""wick_ratio_thresh"": 0.38, ""volume_trend_thresh"": 1.7, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,c8ae2e407c4c66a0,807c0e3c128a0a7e,PASS
C25_3559,allowed_hours_filter,A,Restrict entry to Tokyo/London/NY liquid sessions,"{""adx_thresh"": 34, ""rsi_overbought"": 74, ""rsi_oversold"": 19, ""wick_ratio_thresh"": 0.39, ""volume_trend_thresh"": 1.75, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,fb4ba39c21841e25,6d0924ab37163a72,PASS
C25_3560,second_retest_entry,B,Buy pullback reclaim on second retest of support,"{""adx_thresh"": 15, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""wick_ratio_thresh"": 0.4, ""volume_trend_thresh"": 0.8, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,f9bc04114347dd13,fb1a0dcd4bb921b1,PASS
C25_3561,retest_breakout_confirm,B,Enter on 15m retest confirmation after 1h breakout,"{""adx_thresh"": 16, ""rsi_overbought"": 76, ""rsi_oversold"": 21, ""wick_ratio_thresh"": 0.41, ""volume_trend_thresh"": 0.85, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,52ea738859296c0f,e0283ec81bb5690d,PASS
C25_3562,pullback_reclaim_5m,B,Trigger 5m pullback reclaim after missed 1h breakout,"{""adx_thresh"": 17, ""rsi_overbought"": 77, ""rsi_oversold"": 22, ""wick_ratio_thresh"": 0.42, ""volume_trend_thresh"": 0.9, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,963ecf832937790f,d34766f8df4c8955,PASS
C25_3563,structure_hl_15m,B,Enter on 15m higher-low structure reclaim,"{""adx_thresh"": 18, ""rsi_overbought"": 78, ""rsi_oversold"": 23, ""wick_ratio_thresh"": 0.43, ""volume_trend_thresh"": 0.95, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,4089f368acf1a1d9,e4317f458b60447d,PASS
C25_3564,vwap_reclaim_precision,B,Reclaim VWAP deviation with tight ATR stop,"{""adx_thresh"": 19, ""rsi_overbought"": 79, ""rsi_oversold"": 24, ""wick_ratio_thresh"": 0.44, ""volume_trend_thresh"": 1.0, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,7a13f272d3ff5df5,bddbf8ffb62f30b4,PASS
C25_3565,liquidity_sweep_reclaim,B,Buy/sell clean wick sweep of swing high/low,"{""adx_thresh"": 20, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""wick_ratio_thresh"": 0.45, ""volume_trend_thresh"": 1.05, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,c73e0e2c89c34c97,910efa827104d741,PASS
C25_3566,false_breakout_filter,A,Filter out entry if opposite wick ratio > 0.45,"{""adx_thresh"": 21, ""rsi_overbought"": 81, ""rsi_oversold"": 26, ""wick_ratio_thresh"": 0.46, ""volume_trend_thresh"": 1.1, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,71bd2b293d46a646,2c7c9ff2043c308b,PASS
C25_3567,wick_rejection_filter,A,Filter out entry if upper wick is too long,"{""adx_thresh"": 22, ""rsi_overbought"": 82, ""rsi_oversold"": 27, ""wick_ratio_thresh"": 0.47, ""volume_trend_thresh"": 1.15, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,f43afcee1da71f47,34fca050b14eec21,PASS
C25_3568,funding_extreme_skip,A,Skip entry if absolute funding exceeds threshold,"{""adx_thresh"": 23, ""rsi_overbought"": 83, ""rsi_oversold"": 28, ""wick_ratio_thresh"": 0.48, ""volume_trend_thresh"": 1.2, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,43a775a8beca4948,357c3b7bceb7af60,PASS
C25_3569,allowed_hours_filter,A,Restrict entry to Tokyo/London/NY liquid sessions,"{""adx_thresh"": 24, ""rsi_overbought"": 84, ""rsi_oversold"": 29, ""wick_ratio_thresh"": 0.49, ""volume_trend_thresh"": 1.25, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,d665fdeed6f61e44,cf083f875b735c2e,PASS
C25_3570,second_retest_entry,B,Buy pullback reclaim on second retest of support,"{""adx_thresh"": 25, ""rsi_overbought"": 70, ""rsi_oversold"": 15, ""wick_ratio_thresh"": 0.5, ""volume_trend_thresh"": 1.3, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,329212cc24372154,0c0c3eeeb404ae8a,PASS
C25_3571,retest_breakout_confirm,B,Enter on 15m retest confirmation after 1h breakout,"{""adx_thresh"": 26, ""rsi_overbought"": 71, ""rsi_oversold"": 16, ""wick_ratio_thresh"": 0.51, ""volume_trend_thresh"": 1.35, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,c2256229b4a47d4f,9f68571e8424b609,PASS
C25_3572,pullback_reclaim_5m,B,Trigger 5m pullback reclaim after missed 1h breakout,"{""adx_thresh"": 27, ""rsi_overbought"": 72, ""rsi_oversold"": 17, ""wick_ratio_thresh"": 0.52, ""volume_trend_thresh"": 1.4, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,4fb750858fdd1ede,707c9cf04c6497b5,PASS
C25_3573,structure_hl_15m,B,Enter on 15m higher-low structure reclaim,"{""adx_thresh"": 28, ""rsi_overbought"": 73, ""rsi_oversold"": 18, ""wick_ratio_thresh"": 0.53, ""volume_trend_thresh"": 1.45, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,8318ec4f35327618,260a4a2416b688ab,PASS
C25_3574,vwap_reclaim_precision,B,Reclaim VWAP deviation with tight ATR stop,"{""adx_thresh"": 29, ""rsi_overbought"": 74, ""rsi_oversold"": 19, ""wick_ratio_thresh"": 0.54, ""volume_trend_thresh"": 1.5, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,2c2c03e0efdc7774,6ea50112ccf10d0b,PASS
C25_3575,liquidity_sweep_reclaim,B,Buy/sell clean wick sweep of swing high/low,"{""adx_thresh"": 30, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""wick_ratio_thresh"": 0.3, ""volume_trend_thresh"": 1.55, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,59b8fd81b6689042,e8e47d48a500a142,PASS
C25_3576,false_breakout_filter,A,Filter out entry if opposite wick ratio > 0.45,"{""adx_thresh"": 31, ""rsi_overbought"": 76, ""rsi_oversold"": 21, ""wick_ratio_thresh"": 0.31, ""volume_trend_thresh"": 1.6, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,f921c796a5bb3118,3fc8048f52b0edca,PASS
C25_3577,wick_rejection_filter,A,Filter out entry if upper wick is too long,"{""adx_thresh"": 32, ""rsi_overbought"": 77, ""rsi_oversold"": 22, ""wick_ratio_thresh"": 0.32, ""volume_trend_thresh"": 1.65, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,3f38a8e453a03d71,4ff67f0bf1985423,PASS
C25_3578,funding_extreme_skip,A,Skip entry if absolute funding exceeds threshold,"{""adx_thresh"": 33, ""rsi_overbought"": 78, ""rsi_oversold"": 23, ""wick_ratio_thresh"": 0.33, ""volume_trend_thresh"": 1.7, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,2a746ae9af39c656,ac2dddad753226ad,PASS
C25_3579,allowed_hours_filter,A,Restrict entry to Tokyo/London/NY liquid sessions,"{""adx_thresh"": 34, ""rsi_overbought"": 79, ""rsi_oversold"": 24, ""wick_ratio_thresh"": 0.34, ""volume_trend_thresh"": 1.75, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,decrease,winner clipping,bd1cf4d867740ba7,fccedd6cf96af549,PASS
C25_3580,second_retest_entry,B,Buy pullback reclaim on second retest of support,"{""adx_thresh"": 15, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""wick_ratio_thresh"": 0.35, ""volume_trend_thresh"": 0.8, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,2b8b4c3de9ba9f46,e616f91d7c7ada72,PASS
C25_3581,retest_breakout_confirm,B,Enter on 15m retest confirmation after 1h breakout,"{""adx_thresh"": 16, ""rsi_overbought"": 81, ""rsi_oversold"": 26, ""wick_ratio_thresh"": 0.36, ""volume_trend_thresh"": 0.85, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,95fbfbf2101efb64,b9a19f7f452f5d44,PASS
C25_3582,pullback_reclaim_5m,B,Trigger 5m pullback reclaim after missed 1h breakout,"{""adx_thresh"": 17, ""rsi_overbought"": 82, ""rsi_oversold"": 27, ""wick_ratio_thresh"": 0.37, ""volume_trend_thresh"": 0.9, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,8638029403888b1c,83881aa4e478fe1d,PASS
C25_3583,structure_hl_15m,B,Enter on 15m higher-low structure reclaim,"{""adx_thresh"": 18, ""rsi_overbought"": 83, ""rsi_oversold"": 28, ""wick_ratio_thresh"": 0.38, ""volume_trend_thresh"": 0.95, ""bb_width_thresh"": 0.06, ""atr_pct_thresh"": 0.35, ""funding_threshold"": 0.0005, ""allowed_hours"": [0,1,2,8,9,10,13,14,15], ""retest_depth"": 0.5, ""cost_to_atr_mult"": 1.5}","ADX, RSI, WickRatio, VolumeTrend, FundingRate, UTC_Hour, RetestDepth",Volume impulse expansion confirmation,increase,cost erosion,6aa6cb31b7333dff,3863eda32fadbc71,PASS
